,OrderId,Rejection Reason
2263,ORDER_8180,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2264,ORDER_8610,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2265,ORDER_9180,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2266,ORDER_10180,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2267,ORDER_1181,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2268,ORDER_3181,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2269,ORDER_5611,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2270,ORDER_7611,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2271,ORDER_8181,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2272,ORDER_8611,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2273,ORDER_9611,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2274,ORDER_1182,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2275,ORDER_1612,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2276,ORDER_2612,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2277,ORDER_4182,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2278,ORDER_4612,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2279,ORDER_5612,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2280,ORDER_6612,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2281,ORDER_7612,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2282,ORDER_9182,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2283,ORDER_1183,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2284,ORDER_1613,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2285,ORDER_2613,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2286,ORDER_3183,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2287,ORDER_3613,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2288,ORDER_4613,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2289,ORDER_6183,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2290,ORDER_6613,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2291,ORDER_8613,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2292,ORDER_1184,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2293,ORDER_1614,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2294,ORDER_3184,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2295,ORDER_5184,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2296,ORDER_5614,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2297,ORDER_6184,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2298,ORDER_7184,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2299,ORDER_7614,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2300,ORDER_8614,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2301,ORDER_9184,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2302,ORDER_10614,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2303,ORDER_1185,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2304,ORDER_1615,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2305,ORDER_2615,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2306,ORDER_3185,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2307,ORDER_4615,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2308,ORDER_5615,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2309,ORDER_6185,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2310,ORDER_6615,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2311,ORDER_7185,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2312,ORDER_7615,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2313,ORDER_8185,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2314,ORDER_9615,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2315,ORDER_10185,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2316,ORDER_10615,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2317,ORDER_1186,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2318,ORDER_4186,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2319,ORDER_6616,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2320,ORDER_9616,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2321,ORDER_10616,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2322,ORDER_1617,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2323,ORDER_2617,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2324,ORDER_3187,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2325,ORDER_3617,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2326,ORDER_4187,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2327,ORDER_7187,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2328,ORDER_10187,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2329,ORDER_1188,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2330,ORDER_2188,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2331,ORDER_7618,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2332,ORDER_8188,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2333,ORDER_8618,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2334,ORDER_10188,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2335,ORDER_1189,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2336,ORDER_2619,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2337,ORDER_3619,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2338,ORDER_6619,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2339,ORDER_7619,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2340,ORDER_8189,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2341,ORDER_9619,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2342,ORDER_10189,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2343,ORDER_10619,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2344,ORDER_4190,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2345,ORDER_4620,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2346,ORDER_6620,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2347,ORDER_1621,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2348,ORDER_2191,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2349,ORDER_2621,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2350,ORDER_3621,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2351,ORDER_4191,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2352,ORDER_6621,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2353,ORDER_7191,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2354,ORDER_8191,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2355,ORDER_9191,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2356,ORDER_9621,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2357,ORDER_2622,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2358,ORDER_3192,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2359,ORDER_5192,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2360,ORDER_5622,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2361,ORDER_6192,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2362,ORDER_7192,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2363,ORDER_8192,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2364,ORDER_8622,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2365,ORDER_9192,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2366,ORDER_9622,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
2367,ORDER_10192,"REJECTED-POSITION CHECK FAILED{'INST_000': 0, 'INST_001': 0, 'INST_002': 0, 'INST_003': 0, 'INST_004': 0, 'INST_005': 0, 'INST_006': 0, 'INST_007': 0, 'INST_008': 0, 'INST_009': 0}"
